일시,기온(°C),강수량(mm),풍속(m/s),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
2022-01-09 8:00,-0.6,,2,90,5.3,-2,1011.9,1022.8,0,0,,-1.3,0.2,-0.3,-0.4,0.5
2022-01-09 9:00,-0.6,,1,88,5.2,-2.3,1012.1,1023,0,0.06,,-0.9,0.1,-0.3,-0.4,0.5
2022-01-09 10:00,-0.3,,1.4,89,5.4,-1.8,1012.4,1023.3,0,0.23,,-0.3,0.1,-0.3,-0.4,0.5
2022-01-09 11:00,1,,1.2,85,5.6,-1.2,1012.6,1023.4,0.2,0.66,,2.1,0.1,-0.3,-0.4,0.5
2022-01-09 12:00,2.2,,2,75,5.4,-1.7,1012.2,1023,0.2,0.9,,3.5,0.2,-0.3,-0.4,0.5
2022-01-09 13:00,3.3,,1,66,5.1,-2.4,1011.4,1022.1,0.4,1.29,,5.4,0.2,-0.3,-0.4,0.5
2022-01-09 14:00,4.9,,1.8,58,5,-2.6,1011,1021.7,1,1.56,,7.2,0.2,-0.3,-0.4,0.5
2022-01-09 15:00,5.4,,1.7,52,4.7,-3.6,1011,1021.6,1,1.31,,4.9,0.2,-0.3,-0.4,0.5
2022-01-09 16:00,5.3,,1.6,47,4.2,-5.1,1011,1021.6,1,0.77,,1.8,0.2,-0.3,-0.3,0.5
2022-01-09 17:00,3.8,,2.1,50,4,-5.6,1011.1,1021.8,0.7,0.34,,-0.2,0.2,-0.3,-0.3,0.5
2022-01-09 18:00,2.2,,1.1,53,3.8,-6.4,1011.5,1022.3,0,0.04,,-0.6,0.2,-0.3,-0.3,0.5
2022-01-09 19:00,1.4,,1.3,57,3.8,-6.2,1012,1022.8,,,,-1,0.2,-0.3,-0.3,0.5
2022-01-09 20:00,0.8,,1.6,61,4,-5.8,1012.3,1023.1,,,,-1.2,0.2,-0.3,-0.3,0.5
2022-01-09 21:00,0.1,,1.4,62,3.8,-6.3,1012.5,1023.4,,,,-1.5,0.2,-0.3,-0.3,0.5
2022-01-09 22:00,-0.3,,1.1,66,4,-5.8,1012.4,1023.3,,,,-1.9,0.3,-0.3,-0.3,0.5
2022-01-09 23:00,-0.8,,0.9,68,3.9,-5.9,1012.2,1023.1,,,,-2.3,0.2,-0.3,-0.3,0.5
2022-01-10 0:00,-1.2,,1.5,71,4,-5.7,1012.3,1023.2,,,,-2.5,0.2,-0.3,-0.3,0.5
2022-01-10 1:00,-1.6,,1,73,4,-5.8,1012.1,1023,,,,-2.7,0.2,-0.3,-0.3,0.5
2022-01-10 2:00,-1.8,,1.5,75,4,-5.6,1012,1022.9,,,,-3,0.2,-0.3,-0.3,0.5
2022-01-10 3:00,-1.9,,1.1,76,4.1,-5.5,1012.5,1023.4,,,,-3.2,0.1,-0.3,-0.3,0.5
2022-01-10 4:00,-2.1,,0.8,77,4.1,-5.5,1012.5,1023.4,,,,-3.6,0.1,-0.3,-0.3,0.5
2022-01-10 5:00,-2.7,,2.3,80,4,-5.6,1011.9,1022.9,,,,-3.7,0,-0.4,-0.3,0.5
2022-01-10 6:00,-3.1,,2.3,81,3.9,-5.9,1012,1023,,,,-4.1,-0.1,-0.4,-0.3,0.5
2022-01-10 7:00,-3.3,,2.3,82,3.9,-5.9,1012.3,1023.3,,,,-4.3,-0.1,-0.4,-0.3,0.5
2022-01-10 8:00,-3.3,,2,84,4,-5.6,1012,1023,0,0,,-4.5,-0.2,-0.5,-0.3,0.5
2022-01-10 9:00,-3,,1.6,83,4.1,-5.4,1012.4,1023.4,0.4,0.19,,-3.5,-0.3,-0.5,-0.3,0.5
2022-01-10 10:00,-1,,1.7,78,4.4,-4.3,1012.5,1023.4,1,0.68,,-1.1,-0.3,-0.6,-0.3,0.5
2022-01-10 11:00,1.5,,1.9,69,4.7,-3.5,1011.7,1022.5,1,1.18,,1.7,-0.2,-0.6,-0.3,0.5
2022-01-10 12:00,3.7,,1.1,60,4.8,-3.3,1010.5,1021.2,0.9,1.52,,3.7,-0.1,-0.5,-0.3,0.5
2022-01-10 13:00,4.2,,2.4,53,4.4,-4.5,1009.7,1020.3,0.5,1.31,,4.6,0,-0.5,-0.3,0.5
2022-01-10 14:00,4.4,,2.1,44,3.7,-6.8,1009.1,1019.7,0.1,1.03,,4.2,0.1,-0.4,-0.3,0.5
2022-01-10 15:00,4,,2.8,40,3.2,-8.4,1008.9,1019.5,0,0.78,,3.2,0.1,-0.4,-0.3,0.5
2022-01-10 16:00,3.5,,2.1,46,3.6,-7,1008.8,1019.5,0,0.41,,1.4,0.2,-0.4,-0.3,0.5
2022-01-10 17:00,3,,2.5,53,4,-5.6,1008.3,1019,0,0.13,,0.2,0.2,-0.4,-0.3,0.5
2022-01-10 18:00,2.4,,2.1,56,4.1,-5.5,1008.1,1018.8,0,0.02,,-0.4,0.2,-0.3,-0.3,0.5
2022-01-10 19:00,2,,2.3,55,3.9,-6.1,1008.5,1019.2,,,,-0.1,0.2,-0.3,-0.3,0.5
2022-01-10 20:00,1.8,,2.4,52,3.6,-7,1007.8,1018.5,,,,-0.2,0.2,-0.3,-0.3,0.5
2022-01-10 21:00,1.4,0,1.9,58,3.9,-5.9,1007.3,1018,,,,-0.2,0.2,-0.3,-0.3,0.5
2022-01-10 22:00,1,,2.2,66,4.3,-4.6,1007.1,1017.9,,,,-0.2,0.2,-0.3,-0.3,0.5
2022-01-10 23:00,0.3,,1.9,82,5.1,-2.4,1006.8,1017.6,,,0.2,-0.2,0.2,-0.3,-0.3,0.5
2022-01-11 0:00,0.3,0.9,2.8,92,5.8,-0.8,1006.2,1017,,,0.9,-0.2,0.3,-0.3,-0.3,0.5
2022-01-11 1:00,-1.2,,4.6,83,4.6,-3.7,1006.4,1017.2,,,1,-0.3,0.3,-0.3,-0.3,0.5
2022-01-11 2:00,-2.7,,4.4,72,3.6,-7,1006.4,1017.3,,,1,-0.6,0.3,-0.3,-0.3,0.5
2022-01-11 3:00,-4.3,0.2,4.5,71,3.2,-8.7,1006.7,1017.7,,,1,-1.1,0.3,-0.3,-0.3,0.5
2022-01-11 4:00,-5.9,,5.6,66,2.6,-11.2,1006.5,1017.5,,,0.9,-1.5,0.3,-0.3,-0.3,0.5
2022-01-11 5:00,-7.1,,4.6,67,2.4,-12.1,1006.5,1017.6,,,0.9,-2.1,0.2,-0.3,-0.3,0.5
2022-01-11 6:00,-7.9,,4.7,66,2.2,-13.1,1007.3,1018.4,,,0.9,-2.6,0.2,-0.3,-0.3,0.5
2022-01-11 7:00,-8.7,,3.7,62,2,-14.6,1008.2,1019.4,,,0.9,-3.1,0.1,-0.3,-0.3,0.5
2022-01-11 8:00,-9.3,,3.9,62,1.9,-15.2,1008.5,1019.7,0,0,0.9,-3.6,0.1,-0.3,-0.3,0.5
2022-01-11 9:00,-9.3,,3.2,61,1.8,-15.4,1009.2,1020.4,0.9,0.31,0.8,-3.7,-0.1,-0.4,-0.3,0.5
2022-01-11 10:00,-8.5,,3.4,54,1.7,-16.1,1010,1021.2,1,0.87,0.8,-2.3,-0.2,-0.5,-0.3,0.5
2022-01-11 11:00,-7.6,,4.2,50,1.7,-16.2,1010.1,1021.3,1,1.49,0.7,-0.7,-0.2,-0.5,-0.3,0.5
2022-01-11 12:00,-7,,5.7,48,1.7,-16.1,1009.9,1021,1,1.88,0.5,0.3,-0.2,-0.6,-0.3,0.5
2022-01-11 13:00,-5.9,,4.7,47,1.8,-15.4,1009.3,1020.4,1,2.04,0.3,2.7,-0.2,-0.6,-0.3,0.5
2022-01-11 14:00,-5.4,,4.4,44,1.8,-15.7,1009.3,1020.3,1,1.96,0.3,3.9,-0.2,-0.6,-0.3,0.5
2022-01-11 15:00,-4.9,,4.1,40,1.7,-16.4,1009.1,1020.1,1,1.66,0.2,1.6,-0.1,-0.5,-0.3,0.5
2022-01-11 16:00,-4.8,,3.7,39,1.7,-16.6,1009.8,1020.8,1,1.13,0.2,-0.2,-0.1,-0.5,-0.3,0.5
2022-01-11 17:00,-5.5,,2.9,42,1.7,-16.4,1010.4,1021.5,1,0.51,0.2,-1.4,-0.2,-0.5,-0.3,0.5
2022-01-11 18:00,-6.7,,3.7,47,1.7,-16.1,1011.4,1022.5,0.2,0.06,0.2,-3,-0.2,-0.6,-0.3,0.5
2022-01-11 19:00,-7.5,,3.1,49,1.7,-16.3,1012.4,1023.6,,,0.2,-4.3,-0.3,-0.6,-0.3,0.5
2022-01-11 20:00,-8.3,,3.1,52,1.7,-16.4,1013.1,1024.3,,,0.2,-5.2,-0.4,-0.7,-0.3,0.5
2022-01-11 21:00,-9,,2.9,54,1.7,-16.6,1013.5,1024.8,,,0.2,-5.9,-0.6,-0.8,-0.3,0.5
2022-01-11 22:00,-9.6,,2.7,56,1.7,-16.7,1013.9,1025.2,,,0.2,-6.5,-0.7,-0.8,-0.3,0.5
2022-01-11 23:00,-10,,3,56,1.6,-17.1,1013.8,1025.1,,,0.2,-6.8,-0.8,-0.9,-0.3,0.5
2022-01-12 0:00,-10.2,,2.6,57,1.6,-17.1,1013.7,1025,,,0.2,-7.1,-0.9,-1,-0.3,0.5
2022-01-12 1:00,-10.7,,1.5,57,1.6,-17.5,1013.5,1024.8,,,0.2,-7.4,-1.1,-1.1,-0.4,0.5
2022-01-12 2:00,-11,,0.6,61,1.6,-17,1013.4,1024.7,,,0.2,-7.7,-1.2,-1.2,-0.4,0.5
2022-01-12 3:00,-11.3,,1.1,63,1.6,-16.9,1013.6,1024.9,,,0.2,-7.8,-1.3,-1.3,-0.4,0.5
2022-01-12 4:00,-11.3,,1.7,63,1.6,-16.9,1013.3,1024.6,,,0.2,-7.9,-1.4,-1.4,-0.4,0.5
2022-01-12 5:00,-11.1,,2.3,59,1.6,-17.5,1012.9,1024.2,,,0.2,-8,-1.5,-1.5,-0.5,0.5
2022-01-12 6:00,-11,,2.7,58,1.5,-17.6,1013,1024.3,,,0.2,-8,-1.6,-1.5,-0.5,0.5
2022-01-12 7:00,-11.2,,1.5,59,1.5,-17.6,1012.9,1024.2,,,0.2,-8.1,-1.6,-1.6,-0.5,0.5
2022-01-12 8:00,-11.2,,1.8,59,1.5,-17.6,1013.2,1024.5,0,0,0.2,-8,-1.7,-1.6,-0.6,0.5
2022-01-12 9:00,-10.2,,3.1,54,1.5,-17.7,1013.4,1024.7,0.9,0.33,0.2,-7.2,-1.8,-1.7,-0.6,0.5
2022-01-12 10:00,-8.8,,3.1,48,1.5,-17.8,1013.4,1024.6,1,0.92,0.2,-3.4,-1.7,-1.7,-0.6,0.4
2022-01-12 11:00,-7.3,,2.5,46,1.6,-16.9,1013.1,1024.3,1,1.49,0.2,-0.4,-1.4,-1.6,-0.7,0.4
2022-01-12 12:00,-6.6,,2.9,42,1.6,-17.4,1012.2,1023.3,1,1.89,0.2,3,-1.1,-1.4,-0.7,0.4
2022-01-12 13:00,-5.5,,3,42,1.7,-16.4,1011.4,1022.5,1,2.04,0.1,5.6,-0.9,-1.3,-0.7,0.4
2022-01-12 14:00,-3.9,,3.6,36,1.6,-16.8,1011,1022,1,1.97,,5.5,-0.7,-1.1,-0.7,0.4
2022-01-12 15:00,-4.1,,3,35,1.6,-17.3,1010.8,1021.8,1,1.6,,2.7,-0.6,-1,-0.6,0.4
2022-01-12 16:00,-4,,3.5,35,1.6,-17.2,1010.9,1021.9,1,1.15,,-0.2,-0.5,-0.9,-0.6,0.4
2022-01-12 17:00,-4.6,,2,39,1.7,-16.4,1010.9,1021.9,0.7,0.49,,-0.8,-0.4,-0.9,-0.6,0.4
2022-01-12 18:00,-5.1,,3.1,41,1.7,-16.3,1011.2,1022.3,0,0.05,,-2.3,-0.5,-0.9,-0.6,0.4
2022-01-12 19:00,-5.5,,2.9,47,1.9,-15,1011.8,1022.9,,,,-3.4,-0.5,-0.9,-0.5,0.4
2022-01-12 20:00,-5.8,,3.2,44,1.7,-16.1,1011.4,1022.5,,,,-4.1,-0.7,-1,-0.5,0.4
2022-01-12 21:00,-5.9,,2.7,43,1.7,-16.4,1011.2,1022.3,,,,-4.1,-0.8,-1,-0.6,0.4
2022-01-12 22:00,-6.1,,2.6,44,1.7,-16.4,1010.9,1022,,,,-4.8,-0.8,-1.1,-0.6,0.4
2022-01-12 23:00,-6.5,,2.2,46,1.7,-16.2,1010.7,1021.8,,,,-5.4,-0.9,-1.1,-0.6,0.4
2022-01-13 0:00,-7.1,,2.1,46,1.7,-16.7,1010.3,1021.4,,,,-5.9,-1,-1.2,-0.6,0.4
2022-01-13 1:00,-7.2,,0.8,46,1.6,-16.8,1009.9,1021,,,,-5.1,-1.1,-1.3,-0.6,0.4
2022-01-13 2:00,-7.3,,0.7,46,1.6,-16.9,1009.5,1020.6,,,,-5.3,-1.2,-1.3,-0.7,0.4
2022-01-13 3:00,-7,,1.6,44,1.6,-17.2,1009.3,1020.4,,,,-5.2,-1.2,-1.4,-0.7,0.3
2022-01-13 4:00,-7.2,,1.3,44,1.6,-17.4,1008.5,1019.6,,,,-5.7,-1.2,-1.4,-0.7,0.3
2022-01-13 5:00,-7.4,,1.3,48,1.7,-16.5,1008.3,1019.4,,,,-5.8,-1.3,-1.5,-0.7,0.3
2022-01-13 6:00,-7.2,,1.1,52,1.8,-15.4,1008.6,1019.7,,,,-5.3,-1.4,-1.5,-0.8,0.3
2022-01-13 7:00,-6.9,,2.4,53,1.9,-14.8,1009.3,1020.4,,,,-6.1,-1.4,-1.5,-0.8,0.3
2022-01-13 8:00,-7.2,,4.2,52,1.8,-15.4,1009.7,1020.8,0,0,,-6.5,-1.5,-1.6,-0.8,0.3
2022-01-13 9:00,-6.9,,3.6,49,1.8,-15.8,1010.4,1021.5,0.9,0.31,,-5.8,-1.5,-1.6,-0.8,0.3
2022-01-13 10:00,-5.8,,4.4,47,1.9,-15.3,1010.6,1021.7,1,0.85,,-2.6,-1.4,-1.6,-0.9,0.3
2022-01-13 11:00,-5,,5.6,45,1.9,-15.1,1010.9,1022,1,1.48,,-0.1,-1.2,-1.5,-0.9,0.3
2022-01-13 12:00,-4.4,,5.2,40,1.8,-16,1010.5,1021.5,1,1.83,,3.2,-1,-1.4,-0.9,0.2
2022-01-13 13:00,-4.1,,4.9,35,1.6,-17.3,1010.1,1021.1,1,2.03,,5.6,-0.8,-1.3,-0.8,0.2
2022-01-13 14:00,-3.8,,4.4,34,1.6,-17.4,1009.9,1020.9,1,1.96,,5.6,-0.7,-1.2,-0.8,0.2
2022-01-13 15:00,-3.3,,4.3,33,1.6,-17.3,1009.8,1020.8,1,1.68,,2.7,-0.6,-1.1,-0.8,0.2
2022-01-13 16:00,-3.8,,4.2,35,1.6,-17,1010.6,1021.6,1,1.15,,-0.5,-0.5,-1,-0.7,0.2
2022-01-13 17:00,-4.9,,5.5,40,1.7,-16.4,1011.1,1022.2,1,0.54,,-1.5,-0.5,-1,-0.7,0.2
2022-01-13 18:00,-6.1,,4.5,45,1.7,-16.1,1011.9,1023,0.2,0.07,,-3.3,-0.6,-1,-0.7,0.2
2022-01-13 19:00,-6.8,,4.6,47,1.7,-16.2,1012.9,1024,,,,-4.5,-0.7,-1,-0.7,0.2
2022-01-13 20:00,-7.4,,3.3,49,1.7,-16.3,1013.4,1024.6,,,,-5.3,-0.9,-1.1,-0.7,0.2
2022-01-13 21:00,-7.7,,2.7,50,1.7,-16.3,1013.8,1025,,,,-6,-1,-1.2,-0.7,0.2
2022-01-13 22:00,-8.1,,1.7,50,1.7,-16.7,1014.3,1025.5,,,,-6.5,-1.2,-1.4,-0.7,0.2
2022-01-13 23:00,-8.5,,1.8,51,1.6,-16.8,1014.3,1025.5,,,,-7,-1.4,-1.5,-0.8,0.2
2022-01-14 0:00,-8.9,,1.1,53,1.7,-16.7,1014.4,1025.7,,,,-7.4,-1.5,-1.6,-0.9,0.2
2022-01-14 1:00,-9.5,,1,53,1.6,-17.3,1014.4,1025.7,,,,-7.8,-1.7,-1.7,-0.9,0.2
2022-01-14 2:00,-9.5,,0.4,53,1.6,-17.3,1014.6,1025.9,,,,-7.9,-1.8,-1.8,-0.9,0.2
2022-01-14 3:00,-9.7,,0.7,53,1.6,-17.5,1014.9,1026.2,,,,-8.2,-1.9,-1.9,-1,0.2
2022-01-14 4:00,-9.7,,1.3,53,1.6,-17.5,1014.9,1026.2,,,,-8.4,-2,-2,-1.1,0.2
2022-01-14 5:00,-9.4,,2.1,52,1.6,-17.4,1014.8,1026.1,,,,-8.4,-2.1,-2.1,-1.1,0.2
2022-01-14 6:00,-9.5,,2.8,53,1.6,-17.3,1015,1026.3,,,,-8.4,-2.2,-2.2,-1.2,0.1
2022-01-14 7:00,-9.7,,2.1,53,1.6,-17.5,1015.5,1026.8,,,,-8.4,-2.3,-2.3,-1.2,0.1
2022-01-14 8:00,-10,,1.5,56,1.6,-17.1,1016.1,1027.4,0,0,,-8.4,-2.3,-2.3,-1.3,0.1
2022-01-14 9:00,-9.1,,2.2,53,1.6,-16.9,1016.3,1027.6,0.9,0.33,,-7.3,-2.4,-2.4,-1.3,0.1
2022-01-14 10:00,-7.2,,1.4,45,1.6,-17.1,1016.7,1027.9,1,0.94,,-2.8,-2.2,-2.4,-1.4,0.1
2022-01-14 11:00,-4.1,,1.3,39,1.8,-16,1016.9,1028,1,1.51,,1.3,-1.9,-2.2,-1.4,0
2022-01-14 12:00,-2.3,,1.5,33,1.7,-16.4,1015.7,1026.7,1,1.91,,5.8,-1.5,-1.9,-1.4,0
2022-01-14 13:00,-0.1,,2.1,31,1.9,-15.2,1015.1,1026,1,2.04,,8.5,-1.1,-1.7,-1.3,0
2022-01-14 14:00,0.3,,2.9,29,1.8,-15.7,1014.6,1025.5,1,1.98,,8.3,-0.9,-1.5,-1.2,0
2022-01-14 15:00,0.5,,2.7,26,1.6,-16.8,1014.2,1025.1,1,1.67,,5.2,-0.7,-1.3,-1.1,0
2022-01-14 16:00,1.2,,1.8,26,1.7,-16.2,1013.5,1024.3,1,1.14,,0.4,-0.5,-1.1,-1,0
2022-01-14 17:00,0.1,,2.2,28,1.7,-16.2,1013.5,1024.4,1,0.51,,-0.9,-0.4,-1,-1,0
2022-01-14 18:00,-1.5,,1.8,31,1.7,-16.4,1013.2,1024.1,0.2,0.07,,-2.1,-0.4,-1,-0.9,0
2022-01-14 19:00,-2.7,,1.7,33,1.7,-16.7,1014,1025,,,,-2.9,-0.5,-1,-0.8,0
2022-01-14 20:00,-3.1,,2,38,1.8,-15.4,1014.2,1025.2,,,,-3.6,-0.6,-1,-0.8,0
2022-01-14 21:00,-3.1,,2.4,42,2,-14.2,1014.4,1025.4,,,,-3.8,-0.7,-1.1,-0.8,0
2022-01-14 22:00,-3.5,,2,41,1.9,-14.8,1014.7,1025.7,,,,-4.1,-0.8,-1.1,-0.8,0
2022-01-14 23:00,-3.9,,1.4,42,1.9,-14.9,1014.9,1026,,,,-4.5,-0.9,-1.2,-0.8,0
2022-01-15 0:00,-3.9,,0.5,43,2,-14.6,1014.8,1025.9,,,,-4.5,-1,-1.3,-0.8,0
2022-01-15 1:00,-4.2,,1.8,46,2.1,-14.1,1014.3,1025.4,,,,-4.5,-1.1,-1.3,-0.9,0
2022-01-15 2:00,-4.5,,2.2,47,2.1,-14.1,1014.1,1025.2,,,,-4.7,-1.1,-1.4,-0.9,0
2022-01-15 3:00,-4.8,,2,47,2,-14.4,1014.1,1025.2,,,,-5.2,-1.2,-1.4,-0.9,0
2022-01-15 4:00,-5.2,,2.2,49,2,-14.2,1013.6,1024.7,,,,-5.7,-1.2,-1.4,-1,0
2022-01-15 5:00,-5.2,,2.4,52,2.2,-13.5,1013.1,1024.2,,,,-5,-1.3,-1.5,-1,0
2022-01-15 6:00,-5,,2.2,54,2.3,-12.8,1013,1024.1,,,,-4.5,-1.3,-1.6,-1,0
2022-01-15 7:00,-4.6,,2.8,53,2.3,-12.7,1012.9,1024,,,,-4.1,-1.3,-1.6,-1.1,0
2022-01-15 8:00,-4.4,,2.5,48,2.1,-13.7,1013,1024.1,0,0,,-3.9,-1.3,-1.6,-1.1,0
2022-01-15 9:00,-3.8,,2.3,46,2.1,-13.7,1013,1024,0,0.12,,-3.2,-1.2,-1.5,-1.1,0
2022-01-15 10:00,-2.3,,1.9,44,2.3,-12.9,1013.1,1024.1,0.2,0.49,,-1.2,-1.1,-1.5,-1.1,0
2022-01-15 11:00,-0.7,,3.1,43,2.5,-11.7,1012.8,1023.7,0.4,0.8,,2.1,-0.9,-1.4,-1.1,0
2022-01-15 12:00,0.4,,2.3,41,2.6,-11.3,1012.2,1023,0.3,0.92,,1.7,-0.7,-1.2,-1,-0.1
2022-01-15 13:00,0.7,,1.7,43,2.8,-10.4,1011.6,1022.4,0,0.5,,1.8,-0.5,-1.1,-1,0
2022-01-15 14:00,0.9,,1.9,43,2.8,-10.2,1011,1021.8,0,0.33,,0.8,-0.4,-1,-0.9,0
2022-01-15 15:00,1.3,,2.2,43,2.9,-9.9,1010.5,1021.3,0,0.24,,1.1,-0.3,-0.9,-0.9,0
2022-01-15 16:00,1.8,,2.2,43,3,-9.4,1010.4,1021.2,0,0.27,,1,-0.2,-0.8,-0.8,0
2022-01-15 17:00,1.6,,1.6,44,3,-9.3,1010.7,1021.5,0,0.08,,0.1,-0.1,-0.7,-0.8,0
2022-01-15 18:00,1.4,,1.7,48,3.2,-8.4,1010.7,1021.5,0,0.01,,-0.3,-0.1,-0.7,-0.7,0
2022-01-15 19:00,1.3,,2.5,49,3.3,-8.2,1010.8,1021.6,,,,-0.2,-0.1,-0.7,-0.7,0
2022-01-15 20:00,1.3,,1.6,51,3.4,-7.7,1010.7,1021.5,,,,-0.3,-0.1,-0.6,-0.7,0
2022-01-15 21:00,1.3,0,1.1,51,3.4,-7.7,1011,1021.8,,,,-0.3,0,-0.6,-0.7,0
2022-01-15 22:00,1.4,,0.8,53,3.6,-7.1,1010.9,1021.7,,,,-0.4,0,-0.6,-0.6,0
2022-01-15 23:00,1.3,,0.3,53,3.6,-7.2,1010.7,1021.5,,,,-1,0,-0.6,-0.6,0
2022-01-16 0:00,1.3,0,1.3,56,3.8,-6.5,1010.5,1021.3,,,,-0.8,0,-0.6,-0.6,0
2022-01-16 1:00,1.5,,1.7,68,4.6,-3.7,1011.1,1021.9,,,,-0.8,0,-0.6,-0.6,0
2022-01-16 2:00,2.3,,2.1,73,5.3,-2,1010.5,1021.2,,,,-0.4,0,-0.6,-0.6,0
2022-01-16 3:00,2.4,0,1.9,74,5.4,-1.7,1010.6,1021.3,,,,-0.4,0,-0.5,-0.6,0
2022-01-16 4:00,2.4,,2.8,78,5.7,-1,1010.5,1021.2,,,,-0.5,0,-0.5,-0.6,0
2022-01-16 5:00,1.5,,3.4,79,5.4,-1.7,1010.7,1021.5,,,,-0.4,0,-0.5,-0.6,0
2022-01-16 6:00,0.1,,4,76,4.7,-3.6,1011.3,1022.2,,,,-1.7,0,-0.5,-0.5,0
2022-01-16 7:00,-1,,3.1,78,4.4,-4.3,1012.1,1023,,,,-2.6,0,-0.5,-0.5,0
2022-01-16 8:00,-2.5,,3.5,75,3.8,-6.3,1012.9,1023.9,0,0,,-3.2,-0.1,-0.5,-0.5,0
2022-01-16 9:00,-3.4,,4.6,70,3.3,-8,1013.6,1024.6,0.6,0.28,,-2.8,-0.1,-0.6,-0.5,0
2022-01-16 10:00,-3.1,,4.2,61,3,-9.5,1014.5,1025.5,1,0.81,,-0.7,-0.2,-0.6,-0.5,0
2022-01-16 11:00,-3.1,,4.5,53,2.6,-11.3,1015.2,1026.2,1,1.47,,3.1,-0.2,-0.6,-0.5,0
2022-01-16 12:00,-1.5,,3.9,46,2.5,-11.6,1014.9,1025.8,1,1.86,,7.6,-0.1,-0.6,-0.5,0
2022-01-16 13:00,-0.4,,3.4,35,2.1,-14,1014.5,1025.4,1,2.07,,10.5,-0.1,-0.6,-0.5,0
2022-01-16 14:00,0.1,,4,31,1.9,-15,1014.7,1025.6,1,2.02,,9.4,0,-0.6,-0.5,0.1
2022-01-16 15:00,0.5,,4.3,36,2.3,-12.8,1014.4,1025.3,1,1.67,,6.1,0,-0.5,-0.5,0.1
2022-01-16 16:00,-0.1,,4,38,2.3,-12.7,1014.6,1025.5,1,1.17,,0.4,0,-0.5,-0.5,0.1
2022-01-16 17:00,-1.1,,3.5,39,2.2,-13.3,1014.6,1025.5,1,0.55,,-1.2,0,-0.5,-0.5,0.1
2022-01-16 18:00,-2.4,,2.8,43,2.2,-13.3,1015.1,1026.1,0.2,0.08,,-2.3,0,-0.5,-0.5,0.1
2022-01-16 19:00,-3.1,,3,41,2,-14.5,1015.6,1026.6,,,,-2.8,0,-0.5,-0.5,0.1
2022-01-16 20:00,-3.9,,3.2,33,1.5,-17.8,1016.1,1027.2,,,,-3.4,-0.1,-0.5,-0.5,0.1
2022-01-16 21:00,-4.4,,2.9,36,1.6,-17.2,1016.3,1027.4,,,,-4,-0.2,-0.6,-0.5,0.1
2022-01-16 22:00,-5.3,,4.3,42,1.7,-16.2,1017.1,1028.2,,,,-4.4,-0.3,-0.6,-0.5,0.1
2022-01-16 23:00,-6.4,,3.5,50,1.9,-15.1,1017.1,1028.3,,,,-5,-0.4,-0.7,-0.5,0.1
2022-01-17 0:00,-7.2,,2.6,55,2,-14.7,1017.3,1028.5,,,,-5.6,-0.5,-0.8,-0.5,0.1
2022-01-17 1:00,-7.9,,2.3,58,2,-14.7,1017.5,1028.7,,,,-6.1,-0.7,-0.9,-0.5,0.1
2022-01-17 2:00,-8.6,,1.1,59,1.9,-15.1,1017.2,1028.5,,,,-6.8,-0.8,-1,-0.6,0.1
2022-01-17 3:00,-8.5,,1.7,59,1.9,-15,1017.4,1028.7,,,,-7,-1,-1.1,-0.6,0.1
2022-01-17 4:00,-8.9,,1.3,60,1.9,-15.2,1017.2,1028.5,,,,-7.4,-1.2,-1.3,-0.7,0.1
2022-01-17 5:00,-9.1,,1.2,60,1.8,-15.4,1016.9,1028.2,,,,-7.7,-1.3,-1.4,-0.7,0.1
2022-01-17 6:00,-9.1,,0.9,60,1.8,-15.4,1016.5,1027.8,,,,-8,-1.5,-1.5,-0.8,0.1
2022-01-17 7:00,-9.2,,1.6,59,1.8,-15.7,1016.8,1028.1,,,,-8.3,-1.6,-1.6,-0.9,0.1
2022-01-17 8:00,-8.6,,0.5,60,1.9,-14.9,1017.2,1028.5,0,0,,-8.2,-1.7,-1.7,-0.9,0.1
2022-01-17 9:00,-7.9,,1.5,57,1.9,-14.9,1017.3,1028.5,0.9,0.32,,-6.6,-1.8,-1.8,-1,0.1
2022-01-17 10:00,-5.4,,2.2,51,2.1,-13.9,1018.1,1029.2,1,0.92,,-1.7,-1.7,-1.9,-1.1,0
2022-01-17 11:00,-3.3,,2.6,43,2.1,-14.1,1017.4,1028.5,1,1.49,,3.2,-1.4,-1.7,-1.1,0
2022-01-17 12:00,-1.7,,2.6,38,2.1,-14.1,1016.2,1027.2,1,1.83,,6.9,-1.1,-1.6,-1.1,0
2022-01-17 13:00,-0.2,,2,42,2.5,-11.5,1014.7,1025.6,0.5,1.41,,6.1,-0.8,-1.4,-1.1,0
2022-01-17 14:00,-1,,3.4,54,3.1,-9.1,1014.4,1025.3,0,0.8,,3.1,-0.5,-1.2,-1,0
2022-01-17 15:00,-2.2,0,4,75,3.9,-6,1014.5,1025.5,0,0.57,0.1,0.8,-0.4,-1,-0.9,0
2022-01-17 16:00,-2.2,,3.2,76,4,-5.8,1014,1025,0.1,0.47,0.3,0.3,-0.3,-0.9,-0.8,0
2022-01-17 17:00,-2.5,,3.8,78,4,-5.8,1014.1,1025.1,0,0.22,0.3,-0.9,-0.2,-0.8,-0.8,0
