ID,호선,역명,일시,공기질
777,2,강남,2022-02-02 08,0
778,2,강남,2022-02-02 09,0
779,2,강남,2022-02-02 10,0
780,2,강남,2022-02-02 11,0
781,2,강남,2022-02-02 12,0
782,2,강남,2022-02-02 13,0
783,2,강남,2022-02-02 14,0
784,2,강남,2022-02-02 15,0
785,2,강남,2022-02-02 16,0
786,2,강남,2022-02-02 17,0
787,2,강남,2022-02-02 18,0
788,2,강남,2022-02-02 19,0
789,2,강남,2022-02-02 20,0
790,2,강남,2022-02-02 21,0
791,2,강남,2022-02-02 22,0
792,2,강남,2022-02-02 23,0
793,2,강남,2022-02-03 00,0
794,2,강남,2022-02-03 01,0
795,2,강남,2022-02-03 02,0
796,2,강남,2022-02-03 03,0
797,2,강남,2022-02-03 04,0
798,2,강남,2022-02-03 05,0
799,2,강남,2022-02-03 06,0
800,2,강남,2022-02-03 07,1
801,2,강남,2022-02-03 08,1
802,2,강남,2022-02-03 09,1
803,2,강남,2022-02-03 10,1
804,2,강남,2022-02-03 11,1
805,2,강남,2022-02-03 12,1
806,2,강남,2022-02-03 13,1
807,2,강남,2022-02-03 14,1
808,2,강남,2022-02-03 15,1
809,2,강남,2022-02-03 16,1
810,2,강남,2022-02-03 17,1
811,2,강남,2022-02-03 18,1
812,2,강남,2022-02-03 19,1
813,2,강남,2022-02-03 20,1
814,2,강남,2022-02-03 21,0
815,2,강남,2022-02-03 22,0
816,2,강남,2022-02-03 23,0
817,2,강남,2022-02-04 00,0
818,2,강남,2022-02-04 01,0
819,2,강남,2022-02-04 02,0
820,2,강남,2022-02-04 03,0
821,2,강남,2022-02-04 04,0
822,2,강남,2022-02-04 05,0
823,2,강남,2022-02-04 06,0
824,2,강남,2022-02-04 07,0
825,2,강남,2022-02-04 08,1
826,2,강남,2022-02-04 09,1
827,2,강남,2022-02-04 10,1
828,2,강남,2022-02-04 11,1
829,2,강남,2022-02-04 12,1
830,2,강남,2022-02-04 13,1
831,2,강남,2022-02-04 14,1
832,2,강남,2022-02-04 15,0
833,2,강남,2022-02-04 16,1
834,2,강남,2022-02-04 17,1
835,2,강남,2022-02-04 18,1
836,2,강남,2022-02-04 19,1
837,2,강남,2022-02-04 20,1
838,2,강남,2022-02-04 21,0
839,2,강남,2022-02-04 22,0
840,2,강남,2022-02-04 23,0
841,2,강남,2022-02-05 00,0
842,2,강남,2022-02-05 01,0
843,2,강남,2022-02-05 02,0
844,2,강남,2022-02-05 03,0
845,2,강남,2022-02-05 04,0
846,2,강남,2022-02-05 05,0
847,2,강남,2022-02-05 06,0
848,2,강남,2022-02-05 07,0
849,2,강남,2022-02-05 08,0
850,2,강남,2022-02-05 09,1
851,2,강남,2022-02-05 10,0
852,2,강남,2022-02-05 11,0
853,2,강남,2022-02-05 12,0
854,2,강남,2022-02-05 13,1
855,2,강남,2022-02-05 14,0
856,2,강남,2022-02-05 15,0
857,2,강남,2022-02-05 16,0
858,2,강남,2022-02-05 17,0
859,2,강남,2022-02-05 18,0
860,2,강남,2022-02-05 19,0
861,2,강남,2022-02-05 20,0
862,2,강남,2022-02-05 21,0
863,2,강남,2022-02-05 22,0
864,2,강남,2022-02-05 23,0
865,2,강남,2022-02-06 00,0
866,2,강남,2022-02-06 01,0
867,2,강남,2022-02-06 02,0
868,2,강남,2022-02-06 03,0
869,2,강남,2022-02-06 04,0
870,2,강남,2022-02-06 05,0
871,2,강남,2022-02-06 06,0
872,2,강남,2022-02-06 07,0
873,2,강남,2022-02-06 08,0
874,2,강남,2022-02-06 09,0
875,2,강남,2022-02-06 10,0
876,2,강남,2022-02-06 11,0
877,2,강남,2022-02-06 12,0
878,2,강남,2022-02-06 13,0
879,2,강남,2022-02-06 14,0
880,2,강남,2022-02-06 15,0
881,2,강남,2022-02-06 16,0
882,2,강남,2022-02-06 17,0
883,2,강남,2022-02-06 18,0
884,2,강남,2022-02-06 19,0
885,2,강남,2022-02-06 20,0
886,2,강남,2022-02-06 21,0
887,2,강남,2022-02-06 22,0
888,2,강남,2022-02-06 23,0
889,2,강남,2022-02-07 00,0
890,2,강남,2022-02-07 01,0
891,2,강남,2022-02-07 02,0
892,2,강남,2022-02-07 03,0
893,2,강남,2022-02-07 04,0
894,2,강남,2022-02-07 05,0
895,2,강남,2022-02-07 06,0
896,2,강남,2022-02-07 07,1
897,2,강남,2022-02-07 08,1
898,2,강남,2022-02-07 09,1
899,2,강남,2022-02-07 10,1
900,2,강남,2022-02-07 11,1
901,2,강남,2022-02-07 12,1
902,2,강남,2022-02-07 13,1
903,2,강남,2022-02-07 14,1
904,2,강남,2022-02-07 15,1
905,2,강남,2022-02-07 16,1
906,2,강남,2022-02-07 17,1
907,2,강남,2022-02-07 18,1
908,2,강남,2022-02-07 19,1
909,2,강남,2022-02-07 20,1
910,2,강남,2022-02-07 21,1
911,2,강남,2022-02-07 22,1
912,2,강남,2022-02-07 23,1
913,2,강남,2022-02-08 00,1
914,2,강남,2022-02-08 01,1
915,2,강남,2022-02-08 02,0
916,2,강남,2022-02-08 03,0
917,2,강남,2022-02-08 04,0
918,2,강남,2022-02-08 05,0
919,2,강남,2022-02-08 06,1
920,2,강남,2022-02-08 07,1
921,2,강남,2022-02-08 08,1
922,2,강남,2022-02-08 09,1
923,2,강남,2022-02-08 10,1
924,2,강남,2022-02-08 11,1
925,2,강남,2022-02-08 12,0
926,2,강남,2022-02-08 13,0
927,2,강남,2022-02-08 14,1
928,2,강남,2022-02-08 15,1
929,2,강남,2022-02-08 16,0
930,2,강남,2022-02-08 17,0
931,2,강남,2022-02-08 18,1
932,2,강남,2022-02-08 19,1
933,2,강남,2022-02-08 20,1
934,2,강남,2022-02-08 21,0
935,2,강남,2022-02-08 22,0
936,2,강남,2022-02-08 23,0
937,2,강남,2022-02-09 00,
938,2,강남,2022-02-09 01,
939,2,강남,2022-02-09 02,0
940,2,강남,2022-02-09 03,1
941,2,강남,2022-02-09 04,1
942,2,강남,2022-02-09 05,1
943,2,강남,2022-02-09 06,1
944,2,강남,2022-02-09 07,1
945,2,강남,2022-02-09 08,1
946,2,강남,2022-02-09 09,1
947,2,강남,2022-02-09 10,1
948,2,강남,2022-02-09 11,1
949,2,강남,2022-02-09 12,1
950,2,강남,2022-02-09 13,0
951,2,강남,2022-02-09 14,0
952,2,강남,2022-02-09 15,0
953,2,강남,2022-02-09 16,1
954,2,강남,2022-02-09 17,1
955,2,강남,2022-02-09 18,1
956,2,강남,2022-02-09 19,1
957,2,강남,2022-02-09 20,1
958,2,강남,2022-02-09 21,1
959,2,강남,2022-02-09 22,1
960,2,강남,2022-02-09 23,0
961,2,강남,2022-02-10 00,1
962,2,강남,2022-02-10 01,1
963,2,강남,2022-02-10 02,0
964,2,강남,2022-02-10 03,0
965,2,강남,2022-02-10 04,0
966,2,강남,2022-02-10 05,0
967,2,강남,2022-02-10 06,1
968,2,강남,2022-02-10 07,1
969,2,강남,2022-02-10 08,1
970,2,강남,2022-02-10 09,1
971,2,강남,2022-02-10 10,1
972,2,강남,2022-02-10 11,1
973,2,강남,2022-02-10 12,1
974,2,강남,2022-02-10 13,1
975,2,강남,2022-02-10 14,0
976,2,강남,2022-02-10 15,0
977,2,강남,2022-02-10 16,0
978,2,강남,2022-02-10 17,1
979,2,강남,2022-02-10 18,1
980,2,강남,2022-02-10 19,1
981,2,강남,2022-02-10 20,1
982,2,강남,2022-02-10 21,1
983,2,강남,2022-02-10 22,1
984,2,강남,2022-02-10 23,1
985,2,강남,2022-02-11 00,1
986,2,강남,2022-02-11 01,1
987,2,강남,2022-02-11 02,1
988,2,강남,2022-02-11 03,1
989,2,강남,2022-02-11 04,1
990,2,강남,2022-02-11 05,1
991,2,강남,2022-02-11 06,1
992,2,강남,2022-02-11 07,1
993,2,강남,2022-02-11 08,1
994,2,강남,2022-02-11 09,1
995,2,강남,2022-02-11 10,1
996,2,강남,2022-02-11 11,1
997,2,강남,2022-02-11 12,1
998,2,강남,2022-02-11 13,1
999,2,강남,2022-02-11 14,1
1000,2,강남,2022-02-11 15,1
1001,2,강남,2022-02-11 16,1
1002,2,강남,2022-02-11 17,1
1003,2,강남,2022-02-11 18,1
1004,2,강남,2022-02-11 19,1
1005,2,강남,2022-02-11 20,1
1006,2,강남,2022-02-11 21,1
1007,2,강남,2022-02-11 22,1
1008,2,강남,2022-02-11 23,1
1009,2,강남,2022-02-12 00,1
1010,2,강남,2022-02-12 01,1
1011,2,강남,2022-02-12 02,1
1012,2,강남,2022-02-12 03,1
1013,2,강남,2022-02-12 04,1
1014,2,강남,2022-02-12 05,1
1015,2,강남,2022-02-12 06,1
1016,2,강남,2022-02-12 07,1
1017,2,강남,2022-02-12 08,1
1018,2,강남,2022-02-12 09,1
1019,2,강남,2022-02-12 10,1
1020,2,강남,2022-02-12 11,1
1021,2,강남,2022-02-12 12,1
1022,2,강남,2022-02-12 13,1
1023,2,강남,2022-02-12 14,1
1024,2,강남,2022-02-12 15,1
1025,2,강남,2022-02-12 16,0
1026,2,강남,2022-02-12 17,1
1027,2,강남,2022-02-12 18,1
1028,2,강남,2022-02-12 19,0
1029,2,강남,2022-02-12 20,1
1030,2,강남,2022-02-12 21,1
1031,2,강남,2022-02-12 22,1
1032,2,강남,2022-02-12 23,1
1033,2,강남,2022-02-13 00,0
1034,2,강남,2022-02-13 01,1
1035,2,강남,2022-02-13 02,1
1036,2,강남,2022-02-13 03,1
1037,2,강남,2022-02-13 04,1
1038,2,강남,2022-02-13 05,1
1039,2,강남,2022-02-13 06,0
1040,2,강남,2022-02-13 07,1
1041,2,강남,2022-02-13 08,1
1042,2,강남,2022-02-13 09,1
1043,2,강남,2022-02-13 10,1
1044,2,강남,2022-02-13 11,1
1045,2,강남,2022-02-13 12,1
1046,2,강남,2022-02-13 13,1
1047,2,강남,2022-02-13 14,1
1048,2,강남,2022-02-13 15,1
1049,2,강남,2022-02-13 16,1
1050,2,강남,2022-02-13 17,1
1051,2,강남,2022-02-13 18,0
1052,2,강남,2022-02-13 19,1
1053,2,강남,2022-02-13 20,1
1054,2,강남,2022-02-13 21,0
1055,2,강남,2022-02-13 22,0
1056,2,강남,2022-02-13 23,0
1057,2,강남,2022-02-14 00,0
1058,2,강남,2022-02-14 01,0
1059,2,강남,2022-02-14 02,0
1060,2,강남,2022-02-14 03,0
1061,2,강남,2022-02-14 04,0
1062,2,강남,2022-02-14 05,0
1063,2,강남,2022-02-14 06,0
1064,2,강남,2022-02-14 07,1
1065,2,강남,2022-02-14 08,1
1066,2,강남,2022-02-14 09,1
1067,2,강남,2022-02-14 10,1
1068,2,강남,2022-02-14 11,1
1069,2,강남,2022-02-14 12,1
1070,2,강남,2022-02-14 13,1
1071,2,강남,2022-02-14 14,1
1072,2,강남,2022-02-14 15,1
1073,2,강남,2022-02-14 16,1
1074,2,강남,2022-02-14 17,1
1075,2,강남,2022-02-14 18,1
1076,2,강남,2022-02-14 19,1
1077,2,강남,2022-02-14 20,1
1078,2,강남,2022-02-14 21,1
1079,2,강남,2022-02-14 22,0
1080,2,강남,2022-02-14 23,1
1081,2,강남,2022-02-15 00,1
1082,2,강남,2022-02-15 01,1
1083,2,강남,2022-02-15 02,1
1084,2,강남,2022-02-15 03,1
1085,2,강남,2022-02-15 04,1
1086,2,강남,2022-02-15 05,0
1087,2,강남,2022-02-15 06,0
1088,2,강남,2022-02-15 07,1
1089,2,강남,2022-02-15 08,1
1090,2,강남,2022-02-15 09,1
1091,2,강남,2022-02-15 10,1
1092,2,강남,2022-02-15 11,1
1093,2,강남,2022-02-15 12,1
1094,2,강남,2022-02-15 13,1
1095,2,강남,2022-02-15 14,1
1096,2,강남,2022-02-15 15,1
1097,2,강남,2022-02-15 16,0
1098,2,강남,2022-02-15 17,1
1099,2,강남,2022-02-15 18,1
1100,2,강남,2022-02-15 19,1
1101,2,강남,2022-02-15 20,1
1102,2,강남,2022-02-15 21,0
1103,2,강남,2022-02-15 22,0
1104,2,강남,2022-02-15 23,0
1105,2,강남,2022-02-16 00,0
1106,2,강남,2022-02-16 01,0
1107,2,강남,2022-02-16 02,0
1108,2,강남,2022-02-16 03,1
1109,2,강남,2022-02-16 04,1
1110,2,강남,2022-02-16 05,0
1111,2,강남,2022-02-16 06,0
1112,2,강남,2022-02-16 07,1
1113,2,강남,2022-02-16 08,1
1114,2,강남,2022-02-16 09,1
1115,2,강남,2022-02-16 10,1
1116,2,강남,2022-02-16 11,1
1117,2,강남,2022-02-16 12,0
1118,2,강남,2022-02-16 13,0
1119,2,강남,2022-02-16 14,1
1120,2,강남,2022-02-16 15,0
1121,2,강남,2022-02-16 16,0
1122,2,강남,2022-02-16 17,1
1123,2,강남,2022-02-16 18,1
1124,2,강남,2022-02-16 19,1
1125,2,강남,2022-02-16 20,0
1126,2,강남,2022-02-16 21,0
1127,2,강남,2022-02-16 22,0
1128,2,강남,2022-02-16 23,0
1129,2,강남,2022-02-17 00,0
1130,2,강남,2022-02-17 01,0
1131,2,강남,2022-02-17 02,0
1132,2,강남,2022-02-17 03,0
1133,2,강남,2022-02-17 04,0
1134,2,강남,2022-02-17 05,0
1135,2,강남,2022-02-17 06,0
1136,2,강남,2022-02-17 07,0
1137,2,강남,2022-02-17 08,1
1138,2,강남,2022-02-17 09,1
1139,2,강남,2022-02-17 10,1
1140,2,강남,2022-02-17 11,1
1141,2,강남,2022-02-17 12,1
1142,2,강남,2022-02-17 13,1
1143,2,강남,2022-02-17 14,1
1144,2,강남,2022-02-17 15,1
1145,2,강남,2022-02-17 16,1
1146,2,강남,2022-02-17 17,1
1147,2,강남,2022-02-17 18,1
1148,2,강남,2022-02-17 19,1
1149,2,강남,2022-02-17 20,1
1150,2,강남,2022-02-17 21,1
1151,2,강남,2022-02-17 22,1
1152,2,강남,2022-02-17 23,0
1153,2,강남,2022-02-18 00,0
1154,2,강남,2022-02-18 01,0
1155,2,강남,2022-02-18 02,1
1156,2,강남,2022-02-18 03,1
1157,2,강남,2022-02-18 04,1
1158,2,강남,2022-02-18 05,0
1159,2,강남,2022-02-18 06,0
1160,2,강남,2022-02-18 07,0
1161,2,강남,2022-02-18 08,1
1162,2,강남,2022-02-18 09,1
1163,2,강남,2022-02-18 10,1
1164,2,강남,2022-02-18 11,1
1165,2,강남,2022-02-18 12,0
1166,2,강남,2022-02-18 13,1
1167,2,강남,2022-02-18 14,1
1168,2,강남,2022-02-18 15,1
1169,2,강남,2022-02-18 16,0
1170,2,강남,2022-02-18 17,1
1171,2,강남,2022-02-18 18,1
1172,2,강남,2022-02-18 19,1
1173,2,강남,2022-02-18 20,0
1174,2,강남,2022-02-18 21,1
1175,2,강남,2022-02-18 22,0
1176,2,강남,2022-02-18 23,0
1177,2,강남,2022-02-19 00,0
1178,2,강남,2022-02-19 01,1
1179,2,강남,2022-02-19 02,1
1180,2,강남,2022-02-19 03,1
1181,2,강남,2022-02-19 04,0
1182,2,강남,2022-02-19 05,0
1183,2,강남,2022-02-19 06,0
1184,2,강남,2022-02-19 07,1
1185,2,강남,2022-02-19 08,0
1186,2,강남,2022-02-19 09,1
1187,2,강남,2022-02-19 10,1
1188,2,강남,2022-02-19 11,0
1189,2,강남,2022-02-19 12,0
1190,2,강남,2022-02-19 13,0
1191,2,강남,2022-02-19 14,0
1192,2,강남,2022-02-19 15,0
1193,2,강남,2022-02-19 16,0
1194,2,강남,2022-02-19 17,0
1195,2,강남,2022-02-19 18,0
1196,2,강남,2022-02-19 19,0
1197,2,강남,2022-02-19 20,0
1198,2,강남,2022-02-19 21,0
1199,2,강남,2022-02-19 22,0
1200,2,강남,2022-02-19 23,0
1201,2,강남,2022-02-20 00,0
1202,2,강남,2022-02-20 01,0
1203,2,강남,2022-02-20 02,0
1204,2,강남,2022-02-20 03,0
1205,2,강남,2022-02-20 04,0
1206,2,강남,2022-02-20 05,0
1207,2,강남,2022-02-20 06,0
1208,2,강남,2022-02-20 07,0
1209,2,강남,2022-02-20 08,0
1210,2,강남,2022-02-20 09,0
1211,2,강남,2022-02-20 10,0
1212,2,강남,2022-02-20 11,0
1213,2,강남,2022-02-20 12,0
1214,2,강남,2022-02-20 13,0
1215,2,강남,2022-02-20 14,0
1216,2,강남,2022-02-20 15,0
1217,2,강남,2022-02-20 16,0
1218,2,강남,2022-02-20 17,0
1219,2,강남,2022-02-20 18,1
1220,2,강남,2022-02-20 19,0
1221,2,강남,2022-02-20 20,1
1222,2,강남,2022-02-20 21,0
1223,2,강남,2022-02-20 22,0
1224,2,강남,2022-02-20 23,0
1225,2,강남,2022-02-21 00,0
1226,2,강남,2022-02-21 01,0
1227,2,강남,2022-02-21 02,0
1228,2,강남,2022-02-21 03,0
1229,2,강남,2022-02-21 04,0
1230,2,강남,2022-02-21 05,0
1231,2,강남,2022-02-21 06,0
1232,2,강남,2022-02-21 07,1
1233,2,강남,2022-02-21 08,1
1234,2,강남,2022-02-21 09,1
1235,2,강남,2022-02-21 10,1
1236,2,강남,2022-02-21 11,1
1237,2,강남,2022-02-21 12,1
1238,2,강남,2022-02-21 13,0
1239,2,강남,2022-02-21 14,0
1240,2,강남,2022-02-21 15,0
1241,2,강남,2022-02-21 16,0
1242,2,강남,2022-02-21 17,0
1243,2,강남,2022-02-21 18,0
1244,2,강남,2022-02-21 19,0
1245,2,강남,2022-02-21 20,0
1246,2,강남,2022-02-21 21,0
1247,2,강남,2022-02-21 22,0
1248,2,강남,2022-02-21 23,0
1249,2,강남,2022-02-22 00,0
1250,2,강남,2022-02-22 01,0
1251,2,강남,2022-02-22 02,0
1252,2,강남,2022-02-22 03,0
1253,2,강남,2022-02-22 04,0
1254,2,강남,2022-02-22 05,0
1255,2,강남,2022-02-22 06,0
1256,2,강남,2022-02-22 07,0
1257,2,강남,2022-02-22 08,1
1258,2,강남,2022-02-22 09,1
1259,2,강남,2022-02-22 10,1
1260,2,강남,2022-02-22 11,1
1261,2,강남,2022-02-22 12,1
1262,2,강남,2022-02-22 13,1
1263,2,강남,2022-02-22 14,1
1264,2,강남,2022-02-22 15,1
1265,2,강남,2022-02-22 16,1
1266,2,강남,2022-02-22 17,1
1267,2,강남,2022-02-22 18,1
1268,2,강남,2022-02-22 19,1
1269,2,강남,2022-02-22 20,0
1270,2,강남,2022-02-22 21,0
1271,2,강남,2022-02-22 22,0
1272,2,강남,2022-02-22 23,0
1273,2,강남,2022-02-23 00,0
1274,2,강남,2022-02-23 01,0
1275,2,강남,2022-02-23 02,0
1276,2,강남,2022-02-23 03,0
1277,2,강남,2022-02-23 04,0
1278,2,강남,2022-02-23 05,0
1279,2,강남,2022-02-23 06,0
1280,2,강남,2022-02-23 07,0
1281,2,강남,2022-02-23 08,1
1282,2,강남,2022-02-23 09,1
1283,2,강남,2022-02-23 10,1
1284,2,강남,2022-02-23 11,1
1285,2,강남,2022-02-23 12,1
1286,2,강남,2022-02-23 13,0
1287,2,강남,2022-02-23 14,1
1288,2,강남,2022-02-23 15,1
1289,2,강남,2022-02-23 16,1
1290,2,강남,2022-02-23 17,1
1291,2,강남,2022-02-23 18,1
1292,2,강남,2022-02-23 19,1
1293,2,강남,2022-02-23 20,0
1294,2,강남,2022-02-23 21,0
1295,2,강남,2022-02-23 22,0
1296,2,강남,2022-02-23 23,0
1297,2,강남,2022-02-24 00,0
1298,2,강남,2022-02-24 01,0
1299,2,강남,2022-02-24 02,0
1300,2,강남,2022-02-24 03,0
1301,2,강남,2022-02-24 04,0
1302,2,강남,2022-02-24 05,0
1303,2,강남,2022-02-24 06,0
1304,2,강남,2022-02-24 07,1
1305,2,강남,2022-02-24 08,1
1306,2,강남,2022-02-24 09,1
1307,2,강남,2022-02-24 10,1
1308,2,강남,2022-02-24 11,1
1309,2,강남,2022-02-24 12,1
1310,2,강남,2022-02-24 13,1
1311,2,강남,2022-02-24 14,1
1312,2,강남,2022-02-24 15,1
1313,2,강남,2022-02-24 16,1
1314,2,강남,2022-02-24 17,1
1315,2,강남,2022-02-24 18,1
1316,2,강남,2022-02-24 19,1
1317,2,강남,2022-02-24 20,1
1318,2,강남,2022-02-24 21,1
1319,2,강남,2022-02-24 22,1
1320,2,강남,2022-02-24 23,0
1321,2,강남,2022-02-25 00,0
1322,2,강남,2022-02-25 01,0
1323,2,강남,2022-02-25 02,0
1324,2,강남,2022-02-25 03,1
1325,2,강남,2022-02-25 04,1
1326,2,강남,2022-02-25 05,1
1327,2,강남,2022-02-25 06,0
1328,2,강남,2022-02-25 07,1
1329,2,강남,2022-02-25 08,1
1330,2,강남,2022-02-25 09,1
1331,2,강남,2022-02-25 10,1
1332,2,강남,2022-02-25 11,1
1333,2,강남,2022-02-25 12,1
1334,2,강남,2022-02-25 13,1
1335,2,강남,2022-02-25 14,1
1336,2,강남,2022-02-25 15,1
1337,2,강남,2022-02-25 16,1
1338,2,강남,2022-02-25 17,1
1339,2,강남,2022-02-25 18,1
1340,2,강남,2022-02-25 19,1
1341,2,강남,2022-02-25 20,1
1342,2,강남,2022-02-25 21,1
1343,2,강남,2022-02-25 22,1
1344,2,강남,2022-02-25 23,1
1345,2,강남,2022-02-26 00,1
1346,2,강남,2022-02-26 01,1
1347,2,강남,2022-02-26 02,1
1348,2,강남,2022-02-26 03,1
1349,2,강남,2022-02-26 04,1
1350,2,강남,2022-02-26 05,1
1351,2,강남,2022-02-26 06,0
1352,2,강남,2022-02-26 07,1
1353,2,강남,2022-02-26 08,1
1354,2,강남,2022-02-26 09,1
1355,2,강남,2022-02-26 10,0
1356,2,강남,2022-02-26 11,0
1357,2,강남,2022-02-26 12,0
1358,2,강남,2022-02-26 13,1
1359,2,강남,2022-02-26 14,1
1360,2,강남,2022-02-26 15,0
1361,2,강남,2022-02-26 16,0
1362,2,강남,2022-02-26 17,0
1363,2,강남,2022-02-26 18,0
1364,2,강남,2022-02-26 19,1
1365,2,강남,2022-02-26 20,0
1366,2,강남,2022-02-26 21,1
1367,2,강남,2022-02-26 22,1
1368,2,강남,2022-02-26 23,0
1369,2,강남,2022-02-27 00,1
1370,2,강남,2022-02-27 01,1
1371,2,강남,2022-02-27 02,1
1372,2,강남,2022-02-27 03,1
1373,2,강남,2022-02-27 04,1
1374,2,강남,2022-02-27 05,0
1375,2,강남,2022-02-27 06,0
1376,2,강남,2022-02-27 07,0
1377,2,강남,2022-02-27 08,0
1378,2,강남,2022-02-27 09,0
1379,2,강남,2022-02-27 10,0
1380,2,강남,2022-02-27 11,0
1381,2,강남,2022-02-27 12,0
1382,2,강남,2022-02-27 13,0
1383,2,강남,2022-02-27 14,0
1384,2,강남,2022-02-27 15,0
1385,2,강남,2022-02-27 16,0
1386,2,강남,2022-02-27 17,0
1387,2,강남,2022-02-27 18,0
1388,2,강남,2022-02-27 19,0
1389,2,강남,2022-02-27 20,0
1390,2,강남,2022-02-27 21,0
1391,2,강남,2022-02-27 22,0
1392,2,강남,2022-02-27 23,0
1393,2,강남,2022-02-28 00,0
1394,2,강남,2022-02-28 01,0
1395,2,강남,2022-02-28 02,0
1396,2,강남,2022-02-28 03,0
1397,2,강남,2022-02-28 04,0
1398,2,강남,2022-02-28 05,0
1399,2,강남,2022-02-28 06,0
1400,2,강남,2022-02-28 07,0
1401,2,강남,2022-02-28 08,1
1402,2,강남,2022-02-28 09,1
1403,2,강남,2022-02-28 10,0
1404,2,강남,2022-02-28 11,0
1405,2,강남,2022-02-28 12,0
1406,2,강남,2022-02-28 13,0
1407,2,강남,2022-02-28 14,0
1408,2,강남,2022-02-28 15,0
1409,2,강남,2022-02-28 16,0
1410,2,강남,2022-02-28 17,0
1411,2,강남,2022-02-28 18,0
1412,2,강남,2022-02-28 19,0
1413,2,강남,2022-02-28 20,0
1414,2,강남,2022-02-28 21,0
1415,2,강남,2022-02-28 22,0
1416,2,강남,2022-02-28 23,0
1417,2,강남,2022-03-01 00,0
1418,2,강남,2022-03-01 01,0
1419,2,강남,2022-03-01 02,0
1420,2,강남,2022-03-01 03,0
1421,2,강남,2022-03-01 04,0
1422,2,강남,2022-03-01 05,0
1423,2,강남,2022-03-01 06,0
1424,2,강남,2022-03-01 07,0
1425,2,강남,2022-03-01 08,0
1426,2,강남,2022-03-01 09,0
1427,2,강남,2022-03-01 10,0
1428,2,강남,2022-03-01 11,0
1429,2,강남,2022-03-01 12,0
1430,2,강남,2022-03-01 13,0
1431,2,강남,2022-03-01 14,0
1432,2,강남,2022-03-01 15,0
1433,2,강남,2022-03-01 16,0
1434,2,강남,2022-03-01 17,0
1435,2,강남,2022-03-01 18,0
1436,2,강남,2022-03-01 19,0
1437,2,강남,2022-03-01 20,0
1438,2,강남,2022-03-01 21,0
1439,2,강남,2022-03-01 22,0
1440,2,강남,2022-03-01 23,0
1441,2,강남,2022-03-02 00,0
1442,2,강남,2022-03-02 01,0
1443,2,강남,2022-03-02 02,0
1444,2,강남,2022-03-02 03,0
1445,2,강남,2022-03-02 04,0
1446,2,강남,2022-03-02 05,0
1447,2,강남,2022-03-02 06,0
1448,2,강남,2022-03-02 07,0
1449,2,강남,2022-03-02 08,1
1450,2,강남,2022-03-02 09,1
1451,2,강남,2022-03-02 10,1
1452,2,강남,2022-03-02 11,0
1453,2,강남,2022-03-02 12,0
1454,2,강남,2022-03-02 13,0
1455,2,강남,2022-03-02 14,0
1456,2,강남,2022-03-02 15,0
1457,2,강남,2022-03-02 16,0
1458,2,강남,2022-03-02 17,0
1459,2,강남,2022-03-02 18,1
1460,2,강남,2022-03-02 19,0
1461,2,강남,2022-03-02 20,0
1462,2,강남,2022-03-02 21,0
1463,2,강남,2022-03-02 22,0
1464,2,강남,2022-03-02 23,0
1465,2,강남,2022-03-03 00,0
1466,2,강남,2022-03-03 01,0
1467,2,강남,2022-03-03 02,0
1468,2,강남,2022-03-03 03,0
1469,2,강남,2022-03-03 04,1
1470,2,강남,2022-03-03 05,0
1471,2,강남,2022-03-03 06,0
1472,2,강남,2022-03-03 07,0
1473,2,강남,2022-03-03 08,1
1474,2,강남,2022-03-03 09,1
1475,2,강남,2022-03-03 10,0
1476,2,강남,2022-03-03 11,0
1477,2,강남,2022-03-03 12,0
1478,2,강남,2022-03-03 13,0
1479,2,강남,2022-03-03 14,0
1480,2,강남,2022-03-03 15,0
1481,2,강남,2022-03-03 16,0
1482,2,강남,2022-03-03 17,0
1483,2,강남,2022-03-03 18,0
1484,2,강남,2022-03-03 19,0
1485,2,강남,2022-03-03 20,0
1486,2,강남,2022-03-03 21,0
1487,2,강남,2022-03-03 22,0
1488,2,강남,2022-03-03 23,0
1489,2,강남,2022-03-04 00,0
1490,2,강남,2022-03-04 01,0
1491,2,강남,2022-03-04 02,1
1492,2,강남,2022-03-04 03,0
1493,2,강남,2022-03-04 04,1
1494,2,강남,2022-03-04 05,0
1495,2,강남,2022-03-04 06,0
1496,2,강남,2022-03-04 07,0
1497,2,강남,2022-03-04 08,1
1498,2,강남,2022-03-04 09,1
1499,2,강남,2022-03-04 10,1
1500,2,강남,2022-03-04 11,1
1501,2,강남,2022-03-04 12,1
1502,2,강남,2022-03-04 13,0
1503,2,강남,2022-03-04 14,1
1504,2,강남,2022-03-04 15,1
1505,2,강남,2022-03-04 16,1
1506,2,강남,2022-03-04 17,1
1507,2,강남,2022-03-04 18,1
1508,2,강남,2022-03-04 19,1
1509,2,강남,2022-03-04 20,1
1510,2,강남,2022-03-04 21,1
1511,2,강남,2022-03-04 22,1
1512,2,강남,2022-03-04 23,1
1513,2,강남,2022-03-05 00,1
1514,2,강남,2022-03-05 01,1
1515,2,강남,2022-03-05 02,1
1516,2,강남,2022-03-05 03,0
1517,2,강남,2022-03-05 04,0
1518,2,강남,2022-03-05 05,0
1519,2,강남,2022-03-05 06,0
1520,2,강남,2022-03-05 07,1
1521,2,강남,2022-03-05 08,1
1522,2,강남,2022-03-05 09,1
1523,2,강남,2022-03-05 10,0
